row_id,symbol,local_symbol,buy_sell,trade_time,tradeDate,server_date_time,user_price,order_type,alert_data,entry_id,lmt_id,stp_id,alert_status,strategy_name,pages
20594046,MNQ1!,MNQU6,BUY,2026-08-03T13:43:48-0500,2026-08-03,2026-08-03 18:43:48.631942,28899.65,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-03T13:43:48-0500', 'data': 'BUY', 'quantity': 14, 'risk_percentage': 0.0, 'price': '28899.65', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 12.4, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 12.4, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_9', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656733126,602656733135,602656733137,Order Placed,,69
20594045,MNQ1!,MNQU6,BUY,2026-08-03T13:43:48-0500,2026-08-03,2026-08-03 18:43:48.569520,28899.65,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-03T13:43:48-0500', 'data': 'BUY', 'quantity': 14, 'risk_percentage': 0.0, 'price': '28899.65', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 12.4, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 12.4, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_11', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",606549880202,606549880211,606549880213,Order Placed,,69
20594044,MNQ1!,MNQU6,BUY,2026-08-03T13:43:48-0500,2026-08-03,2026-08-03 18:43:48.593142,28899.65,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-03T13:43:48-0500', 'data': 'BUY', 'quantity': 14, 'risk_percentage': 0.0, 'price': '28899.65', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 12.4, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 12.4, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_8', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656703033,602656703042,602656703044,Order Placed,,69
20594043,MNQ1!,MNQU6,BUY,2026-08-03T13:43:48-0500,2026-08-03,2026-08-03 18:43:48.612821,28899.65,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-03T13:43:48-0500', 'data': 'BUY', 'quantity': 14, 'risk_percentage': 0.0, 'price': '28899.65', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 12.4, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 12.4, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_7', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656773533,602656773542,602656773544,Order Placed,,69
20594042,MNQ1!,MNQU6,BUY,2026-08-03T13:43:48-0500,2026-08-03,2026-08-03 18:43:48.549334,28899.65,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-03T13:43:48-0500', 'data': 'BUY', 'quantity': 14, 'risk_percentage': 0.0, 'price': '28899.65', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 12.4, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 12.4, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_10', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",606540440235,606540440244,606540440246,Order Placed,,69
20593314,MNQ1!,MNQU6,BUY,2026-08-03T13:28:18-0500,2026-08-03,2026-08-03 18:28:18.634791,28895.8,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-03T13:28:18-0500', 'data': 'BUY', 'quantity': 30, 'risk_percentage': 0.0, 'price': '28895.80', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 5.8, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 5.8, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_7', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656773488,602656773497,602656773499,Order Placed,,69
20593313,MNQ1!,MNQU6,BUY,2026-08-03T13:28:18-0500,2026-08-03,2026-08-03 18:28:18.657983,28895.8,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-03T13:28:18-0500', 'data': 'BUY', 'quantity': 30, 'risk_percentage': 0.0, 'price': '28895.80', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 5.8, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 5.8, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_9', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656733089,602656733098,602656733100,Order Placed,,69
20593312,MNQ1!,MNQU6,BUY,2026-08-03T13:28:18-0500,2026-08-03,2026-08-03 18:28:18.552779,28895.8,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-03T13:28:18-0500', 'data': 'BUY', 'quantity': 30, 'risk_percentage': 0.0, 'price': '28895.80', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 5.8, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 5.8, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_10', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",606540440198,606540440207,606540440209,Order Placed,,69
20593311,MNQ1!,MNQU6,BUY,2026-08-03T13:28:18-0500,2026-08-03,2026-08-03 18:28:18.590223,28895.8,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-03T13:28:18-0500', 'data': 'BUY', 'quantity': 30, 'risk_percentage': 0.0, 'price': '28895.80', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 5.8, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 5.8, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_11', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",606549880165,606549880174,606549880176,Order Placed,,69
20593310,MNQ1!,MNQU6,BUY,2026-08-03T13:28:18-0500,2026-08-03,2026-08-03 18:28:18.612673,28895.8,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-03T13:28:18-0500', 'data': 'BUY', 'quantity': 30, 'risk_percentage': 0.0, 'price': '28895.80', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 5.8, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 5.8, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_8', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656702996,602656703005,602656703007,Order Placed,,69
