row_id,symbol,local_symbol,buy_sell,trade_time,tradeDate,server_date_time,user_price,order_type,alert_data,entry_id,lmt_id,stp_id,alert_status,strategy_name,pages
20629516,MNQ1!,MNQU6,SELL,2026-08-04T03:28:00-0500,2026-08-04,2026-08-04 08:28:00.562678,29099,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-04T03:28:00-0500', 'data': 'SELL', 'quantity': 30, 'risk_percentage': 0.0, 'price': '29099.00', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 7.75, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 6.65, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_10', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",606540440978,606540440987,606540440989,Order Placed,,15
20629515,MNQ1!,MNQU6,SELL,2026-08-04T03:28:00-0500,2026-08-04,2026-08-04 08:28:00.636427,29099,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-04T03:28:00-0500', 'data': 'SELL', 'quantity': 30, 'risk_percentage': 0.0, 'price': '29099.00', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 7.75, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 6.65, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_7', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656774079,602656774088,602656774090,Order Placed,,15
20629514,MNQ1!,MNQU6,SELL,2026-08-04T03:28:00-0500,2026-08-04,2026-08-04 08:28:00.613036,29099,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-04T03:28:00-0500', 'data': 'SELL', 'quantity': 30, 'risk_percentage': 0.0, 'price': '29099.00', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 7.75, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 6.65, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_8', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656703579,602656703588,602656703590,Order Placed,,15
20629513,MNQ1!,MNQU6,SELL,2026-08-04T03:28:00-0500,2026-08-04,2026-08-04 08:28:00.588030,29099,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-04T03:28:00-0500', 'data': 'SELL', 'quantity': 30, 'risk_percentage': 0.0, 'price': '29099.00', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 7.75, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 6.65, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_11', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",606549880748,606549880757,606549880759,Order Placed,,15
20629512,MNQ1!,MNQU6,SELL,2026-08-04T03:28:00-0500,2026-08-04,2026-08-04 08:28:00.657087,29099,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-04T03:28:00-0500', 'data': 'SELL', 'quantity': 30, 'risk_percentage': 0.0, 'price': '29099.00', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 7.75, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 6.65, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_9', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656733672,602656733681,602656733683,Order Placed,,15
20629507,MNQ1!,MNQU6,BUY,2026-08-04T03:27:35-0500,2026-08-04,2026-08-04 08:27:35.555520,29098.45,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-04T03:27:35-0500', 'data': 'BUY', 'quantity': 30, 'risk_percentage': 0.0, 'price': '29098.45', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 5.2, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 5.2, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_7', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656774036,602656774045,602656774047,Order Placed,,15
20629506,MNQ1!,MNQU6,BUY,2026-08-04T03:27:35-0500,2026-08-04,2026-08-04 08:27:35.577929,29098.45,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-04T03:27:35-0500', 'data': 'BUY', 'quantity': 30, 'risk_percentage': 0.0, 'price': '29098.45', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 5.2, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 5.2, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_9', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656733629,602656733638,602656733640,Order Placed,,15
20629505,MNQ1!,MNQU6,BUY,2026-08-04T03:27:35-0500,2026-08-04,2026-08-04 08:27:35.511658,29098.45,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-04T03:27:35-0500', 'data': 'BUY', 'quantity': 30, 'risk_percentage': 0.0, 'price': '29098.45', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 5.2, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 5.2, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_11', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",606549880705,606549880714,606549880716,Order Placed,,15
20629504,MNQ1!,MNQU6,BUY,2026-08-04T03:27:35-0500,2026-08-04,2026-08-04 08:27:35.490989,29098.45,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-04T03:27:35-0500', 'data': 'BUY', 'quantity': 30, 'risk_percentage': 0.0, 'price': '29098.45', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 5.2, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 5.2, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_10', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",606540440935,606540440944,606540440946,Order Placed,,15
20629503,MNQ1!,MNQU6,BUY,2026-08-04T03:27:35-0500,2026-08-04,2026-08-04 08:27:35.535054,29098.45,MKT,"{'strategy_name': '', 'symbol': 'MNQ1!', 'date': '2026-08-04T03:27:35-0500', 'data': 'BUY', 'quantity': 30, 'risk_percentage': 0.0, 'price': '29098.45', 'stp_limit_stp_price': 0, 'tp': 0, 'percentage_tp': 0, 'dollar_tp': 5.2, 'sl': 0, 'percentage_sl': 0, 'dollar_sl': 5.2, 'trail': 0, 'trail_stop': 0, 'trail_trigger': 0, 'trail_freq': 0, 'update_tp': False, 'update_sl': False, 'breakeven': 0, 'breakeven_offset': 0, 'token': 'YOUR_PICKMYTRADE_TOKEN_HERE', 'pyramid': False, 'same_direction_ignore': True, 'reverse_order_close': True, 'order_type': 'MKT', 'account_id': 'YOUR_ACCOUNT_ID_8', 'comment': '', 'full_closed': True, 'main_token_type': 'DEMO', 'duplicate_position_allow': True, 'gtd_in_second': 0, 'reverse_action': False, 'created_first': '', 'tif': 'GTC'}",602656703536,602656703545,602656703547,Order Placed,,15
